invoice_id,supplier_id,buyer_id,lender_id,GSTIN,amount,date,PO_id,GRN_id,fraud_flag,gst_amount,po_number,grn_number,invoice_hash,duplicate_flag,fingerprint,near_duplicate,supplier_invoice_count,supplier_avg_amount,amount_deviation,lender_count,po_grn_match,po_missing,grn_missing,expected_gst,gst_deviation,gst_mismatch_flag,in_circular_cycle,graph_centrality,cascade_exposure_size,high_amount_flag,high_frequency_flag,supplier_id_enc,buyer_id_enc,lender_id_enc,anomaly_score,ml_fraud_flag,risk_score,final_flag,reason
INV57,SUP61,BUY38,LEN16,14PFWXS8741VNZP,33644,2024-07-04,PO287,GRN222,0,0.0,,,9e04bf41a2ee9e098e4d31f65a0a0d69c371eb80720d39452ad62580540ed799,0,14PFWXS8741VNZP 33644 2024-07-04 SUP61,0,47,78255.76595744681,44611.76595744681,1,0,1,1,6055.92,0.9998348995859282,1,0,0.12158054711246201,330,0,0,158,32,7,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV58,SUP113,BUY67,LEN14,28VUKYM0671ZOZN,65611,2024-01-20,PO315,GRN400,0,0.0,,,d0607e991ebcd1d3068b34ebc63f8a4c7b65968bcb0e18b5329a272813000cc7,0,28VUKYM0671ZOZN 65611 2024-01-20 SUP113,0,48,61052.083333333336,4558.916666666664,1,0,1,1,11809.98,0.99991533302063,1,0,0.11854103343465046,330,0,0,16,64,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV59,SUP148,BUY55,LEN10,03UAZPG5474UCZI,88100,2024-08-12,PO226,GRN106,0,0.0,,,f7628120063b74ce48e6e953e73029b03aec6af202e54c615eef3e2c429ad9c9,0,03UAZPG5474UCZI 88100 2024-08-12 SUP148,0,65,62850.36923076923,25249.630769230767,1,0,1,1,15858.0,0.9999369443218362,1,0,0.14285714285714285,330,0,1,54,51,1,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV60,SUP97,BUY50,LEN8,01IAHJO2757VKZW,75876,2024-11-19,PO135,GRN222,0,0.0,,,3dada2e1e123df9522e6cf13c66eb63e7d7a550c6bd7bfa413e03ca24a8af5de,0,01IAHJO2757VKZW 75876 2024-11-19 SUP97,0,66,68939.69696969698,6936.303030303025,2,0,1,1,13657.68,0.9999267864830277,1,0,0.13677811550151975,330,0,1,197,46,28,1,0,20,1,"GST Mismatch, Multi-Lender, High Activity, PO Missing, GRN Missing"
INV61,SUP62,BUY42,LEN16,33TENYM2004RIZM,89284,2024-03-07,PO94,GRN495,0,0.0,,,86b1b490f7ddbf7a12bf806406e70afe7b63399ca6b54846c1f02c484fa079fa,0,33TENYM2004RIZM 89284 2024-03-07 SUP62,0,50,53965.1,35318.9,2,0,1,1,16071.119999999999,0.9999377804546009,1,0,0.12462006079027356,330,0,0,159,37,7,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV62,SUP179,BUY58,LEN8,03HWYNZ1959BIZL,93892,2024-11-19,PO301,GRN111,0,0.0,,,329117d931507d284e5521bfbc37d481817de1a2e8bf92faf44ab65cbbac1f25,0,03HWYNZ1959BIZL 93892 2024-11-19 SUP179,0,48,64735.541666666664,29156.458333333336,1,0,1,1,16900.559999999998,0.9999408338638563,1,0,0.12158054711246201,330,0,0,88,54,28,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV63,SUP159,BUY3,LEN26,13MMMSN1596VGZQ,36463,2024-07-15,PO482,GRN203,1,0.0,,,ebf11d6d02bead3e852448bb49a9ab0dd3a98889cdf61a5ea8be3f185b8a80a4,0,13MMMSN1596VGZQ 36463 2024-07-15 SUP159,0,49,72275.9387755102,35812.93877551021,2,0,1,1,6563.34,0.9998476617603598,1,0,0.11550151975683891,330,0,0,66,23,18,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV64,SUP84,BUY13,LEN12,34SYFPX5777MMZG,11695,2024-05-24,PO406,GRN480,0,0.0,,,cfefcba8ccc47717574075023d186a3f27df875e7576500978044018e44d0382,0,34SYFPX5777MMZG 11695 2024-05-24 SUP84,0,52,67564.67307692308,55869.67307692308,1,0,1,1,2105.1,0.9995251887374769,1,0,0.1276595744680851,330,0,0,183,5,3,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV65,SUP48,BUY25,LEN9,13LYSEO9803CXZT,50724,2024-09-11,PO415,GRN422,0,0.0,,,516dc81f2b9d99e65d7f2785caecec315ae8082208bfaf39d3adbda2bfdba5b0,0,13LYSEO9803CXZT 50724 2024-09-11 SUP48,0,36,79373.86111111111,28649.86111111111,1,0,1,1,9130.32,0.9998904868080409,1,0,0.0972644376899696,330,0,0,143,18,29,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV66,SUP112,BUY73,LEN9,28GNRWT4106PVZQ,54792,2024-01-05,PO166,GRN444,1,0.0,,,e5b424089ceade24d7174e98e47c590d953210dd7453bd2464b49ffa90a0b5d5,0,28GNRWT4106PVZQ 54792 2024-01-05 SUP112,0,44,85429.25,30637.25,3,0,1,1,9862.56,0.999898616726618,1,0,0.10638297872340426,330,0,0,15,71,29,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV67,SUP143,BUY95,LEN2,10BYDAB2965PZZM,58946,2024-01-16,PO341,GRN441,0,0.0,,,0b88661e4747a39a6c5a115f99250218fbeaa226f59c07d23e1c1e645eac8c08,0,10BYDAB2965PZZM 58946 2024-01-16 SUP143,0,53,66469.98113207547,7523.981132075467,2,0,1,1,10610.279999999999,0.9999057606622387,1,0,0.11550151975683891,330,0,0,49,95,11,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV68,SUP117,BUY57,LEN10,15FKUHQ5492JYZO,78321,2024-04-17,PO68,GRN197,0,0.0,,,5f6cb3469183ae7457b8842b5766fac5196bffdb2b344705623a74657011999e,0,15FKUHQ5492JYZO 78321 2024-04-17 SUP117,0,45,64578.22222222222,13742.777777777781,1,0,1,1,14097.779999999999,0.9999290718771412,1,0,0.1033434650455927,330,0,0,20,53,1,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV69,SUP75,BUY30,LEN17,22BQEFJ2961AQZZ,33275,2024-01-17,PO291,GRN91,0,0.0,,,779e90403307c7f0265b07e31aa62dde57004aecfa66272dcf8de6827c69e380,0,22BQEFJ2961AQZZ 33275 2024-01-17 SUP75,0,62,72481.51612903226,39206.51612903226,5,0,1,1,5989.5,0.9998330690259578,1,0,0.11550151975683891,330,0,1,173,24,8,-1,1,35,1,"ML Anomaly, GST Mismatch, Multi-Lender, High Activity, PO Missing, GRN Missing"
INV70,SUP62,BUY57,LEN14,24OUFXD2609UHZO,96755,2024-10-19,PO184,GRN414,0,0.0,,,8208a2c1e848eb1e7eb468b6954c6b57cbd99d8f5fbae463c713d4c1fca80a3f,0,24OUFXD2609UHZO 96755 2024-10-19 SUP62,0,50,53965.1,42789.9,2,0,1,1,17415.899999999998,0.9999425845012603,1,0,0.12462006079027356,330,1,0,159,53,5,1,0,22,1,"GST Mismatch, Multi-Lender, High Amount, PO Missing, GRN Missing"
INV71,SUP181,BUY28,LEN18,01BEZGP4372MTZW,79457,2024-05-25,PO269,GRN410,0,0.0,,,fe703522649117fe6e2b2095eb97f2fd0dcf96215df7d3c5c27b45951cc8f534,0,01BEZGP4372MTZW 79457 2024-05-25 SUP181,0,44,50283.75,29173.25,2,0,1,1,14302.26,0.9999300858685363,1,0,0.1033434650455927,330,0,0,91,21,9,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV72,SUP34,BUY70,LEN1,29CYYWZ5402ZTZZ,43545,2024-11-14,PO331,GRN386,0,0.0,,,865fb2daed42965138fa27558b6fe9c2ba793542e3df624edad2818469d67f20,0,29CYYWZ5402ZTZZ 43545 2024-11-14 SUP34,0,57,82895.28070175438,39350.28070175438,1,0,1,1,7838.099999999999,0.9998724343355743,1,0,0.13069908814589665,330,0,0,128,68,0,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV73,SUP176,BUY14,LEN20,32TIWAK3650UXZP,51982,2024-02-25,PO105,GRN390,0,0.0,,,5438d525259e348c22be25e6f28a27e60f2eb88395ffd61fecde65ac77f614da,0,32TIWAK3650UXZP 51982 2024-02-25 SUP176,0,39,74899.41025641025,22917.41025641025,1,0,1,1,9356.76,0.9998931368190678,1,0,0.1033434650455927,330,0,0,85,6,12,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV74,SUP159,BUY95,LEN12,22BQEFJ2961AQZZ,75197,2024-07-23,PO345,GRN184,1,0.0,,,595086fbace116f147adffe9ee66759d718ea72a1c6b88e2573077229ca32622,0,22BQEFJ2961AQZZ 75197 2024-07-23 SUP159,0,49,72275.9387755102,2921.061224489793,5,0,1,1,13535.46,0.9999261254419546,1,0,0.11550151975683891,330,0,0,66,95,3,-1,1,32,1,"ML Anomaly, GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV75,SUP169,BUY70,LEN5,26BBZOC4868TJZH,96338,2024-06-19,PO462,GRN221,0,0.0,,,ca2f3d2bbf7319987416d45bf0f9961f13d7ac4e274235abaaf64c31c83a7cdd,0,26BBZOC4868TJZH 96338 2024-06-19 SUP169,0,49,79168.02040816327,17169.97959183673,1,0,1,1,17340.84,0.9999423359920285,1,0,0.11854103343465046,330,1,0,77,68,25,1,0,17,0,"GST Mismatch, High Amount, PO Missing, GRN Missing"
INV76,SUP167,BUY19,LEN19,32JPLLH3331MRZN,88812,2024-05-26,PO348,GRN39,0,0.0,,,f1c9760436cacb86769e8c872df4223f00b78b1d6599db591f811a1e295b207b,0,32JPLLH3331MRZN 88812 2024-05-26 SUP167,0,45,73106.6,15705.399999999994,1,0,1,1,15986.16,0.9999374498034673,1,0,0.12462006079027356,330,0,0,75,11,10,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV77,SUP151,BUY91,LEN10,37MLFBV8034BIZK,63853,2024-02-24,PO408,GRN459,0,0.0,,,305ed69fc153039e44e54aecf2d262f0b407193e3fc646337ad8e074efa2c2e8,0,37MLFBV8034BIZK 63853 2024-02-24 SUP151,0,38,72870.97368421052,9017.97368421052,1,0,1,1,11493.539999999999,0.9999130021732057,1,0,0.10030395136778116,330,0,0,58,91,1,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV78,SUP12,BUY99,LEN19,22VEMES2030FSZS,28578,2024-12-20,PO445,GRN487,0,0.0,,,4ada0a0bf71f9ab681de2782379b22b6127404d6b4018627adfdf8d41a046170,0,22VEMES2030FSZS 28578 2024-12-20 SUP12,0,50,88261.14,59683.14,3,0,1,1,5144.04,0.9998056380514049,1,0,0.11854103343465046,330,0,0,23,99,10,-1,1,32,1,"ML Anomaly, GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV79,SUP112,BUY78,LEN12,14VLHTP0277MWZD,78513,2024-06-22,PO460,GRN400,0,0.0,,,b2a38b68514b5c865b580fd7e663160676fb54210ee271558ad4f3a149b4e5b6,0,14VLHTP0277MWZD 78513 2024-06-22 SUP112,0,44,85429.25,6916.25,1,0,1,1,14132.34,0.9999292453163937,1,0,0.10638297872340426,330,0,0,15,76,3,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV80,SUP28,BUY61,LEN1,26CHZWY2941UJZE,29927,2024-02-19,PO472,GRN485,0,0.0,,,418280aa84f39ff91783f2191d22b78537be2e3f890d17f28990ecf74e71fa73,0,26CHZWY2941UJZE 29927 2024-02-19 SUP28,0,67,57586.82089552239,27659.82089552239,1,0,1,1,5386.86,0.9998143975530174,1,0,0.1580547112462006,330,0,1,121,58,0,-1,1,30,1,"ML Anomaly, GST Mismatch, High Activity, PO Missing, GRN Missing"
INV81,SUP34,BUY55,LEN17,11CXUIG1080FEZT,91818,2024-02-18,PO478,GRN484,0,0.0,,,5e4a624217f5fac6c42b904a24066c47591b49189cb413dc1f176de3ba8f2971,0,11CXUIG1080FEZT 91818 2024-02-18 SUP34,0,57,82895.28070175438,8922.719298245618,2,0,1,1,16527.239999999998,0.9999394974903559,1,0,0.13069908814589665,330,0,0,128,51,8,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV82,SUP197,BUY19,LEN4,33TENYM2004RIZM,13346,2024-05-09,PO83,GRN125,1,0.0,,,137799c7023715a462a4a98c009b4ab31716a35534562dba73073b47802fb292,0,33TENYM2004RIZM 13346 2024-05-09 SUP197,0,49,72997.08163265306,59651.08163265306,2,0,1,1,2402.2799999999997,0.9995839020005992,1,0,0.12158054711246201,330,0,0,108,11,24,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV83,SUP144,BUY78,LEN18,19JXXXF1742YRZM,27439,2024-03-22,PO464,GRN370,0,0.0,,,3d1ac9450b0be88d58fc4d7ad43383950f7c65c26fe624db0b2c477ee6736312,0,19JXXXF1742YRZM 27439 2024-03-22 SUP144,0,59,70454.64406779662,43015.64406779662,1,0,1,1,4939.0199999999995,0.9997975716697504,1,0,0.1276595744680851,330,0,0,50,76,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV84,SUP137,BUY67,LEN10,16COYQE7946VCZQ,53838,2024-03-23,PO121,GRN268,1,0.0,,,770b6bf6d2b87fc69f2cfc1e84f7ec9732fa39d2cb3131735b419e11c344daec,0,16COYQE7946VCZQ 53838 2024-03-23 SUP137,0,48,57516.208333333336,3678.2083333333358,4,0,1,1,9690.84,0.9998968204180011,1,0,0.11854103343465046,330,0,0,42,64,1,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV85,SUP173,BUY35,LEN2,36OEHPY7143ZYZG,97508,2024-06-23,PO147,GRN151,0,0.0,,,eccda3353a80d9a60675f44848a9e5140a17c09831447bc5bc155ac46afd3548,0,36OEHPY7143ZYZG 97508 2024-06-23 SUP173,0,42,65514.166666666664,31993.833333333336,1,0,1,1,17551.44,0.9999430278639323,1,0,0.10638297872340426,330,1,0,82,29,11,1,0,17,0,"GST Mismatch, High Amount, PO Missing, GRN Missing"
INV86,SUP56,BUY90,LEN6,21VMYHR8740PDZX,79674,2024-10-09,PO260,GRN103,0,0.0,,,bb5dc0f0f67422c19dff2a88d522aa9a8a55ecf3b0feec6dba25b4c7e27a41dc,0,21VMYHR8740PDZX 79674 2024-10-09 SUP56,0,41,55818.92682926829,23855.07317073171,2,0,1,1,14341.32,0.9999302762732947,1,0,0.0972644376899696,330,0,0,152,90,26,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV87,SUP85,BUY16,LEN14,26JURAT5258TLZU,83642,2024-08-06,PO392,GRN187,0,0.0,,,eedec4a747ab8a67b35e0db9fd1ed8abc183e1291edd82a59062b1488df0b6b1,0,26JURAT5258TLZU 83642 2024-08-06 SUP85,0,43,56881.90697674418,26760.093023255817,2,0,1,1,15055.56,0.99993358376681,1,0,0.10030395136778116,330,0,0,184,8,5,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV88,SUP86,BUY85,LEN23,35YMDFF3330ZWZC,7448,2024-01-05,PO17,GRN440,1,0.0,,,00560668ef7950bf4ddc734ebf40b28e09c737447ca8810bf9087b7e85d30150,0,35YMDFF3330ZWZC 7448 2024-01-05 SUP86,0,41,64733.60975609756,57285.60975609756,1,0,1,1,1340.6399999999999,0.9992546435705555,1,0,0.0911854103343465,330,0,0,185,84,15,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV89,SUP22,BUY40,LEN8,12VYEKS0027QOZL,279018,2024-09-11,PO449,GRN472,1,0.0,,,c6e1af82ef9fa3f6fcc8f1b35860d1412b14f7b7ec7492696e860deb6e0b7cad,0,12VYEKS0027QOZL 279018 2024-09-11 SUP22,0,53,88062.71698113208,190955.28301886792,1,0,1,1,50223.24,0.9999800892955274,1,0,0.11854103343465046,330,1,0,115,35,28,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV90,SUP93,BUY56,LEN5,15UMMYJ8366NYZR,98442,2024-08-03,PO327,GRN111,0,0.0,,,5f0065bacd4ee67f0538feee6c910d362ca4aa0e13395e4cff5eaa8b9afc6b8c,0,15UMMYJ8366NYZR 98442 2024-08-03 SUP93,0,49,75092.3469387755,23349.653061224497,1,0,1,1,17719.559999999998,0.9999435683748144,1,0,0.11550151975683891,330,1,0,193,52,25,1,0,17,0,"GST Mismatch, High Amount, PO Missing, GRN Missing"
INV91,SUP182,BUY20,LEN19,35AZENC5386OMZF,55720,2024-04-18,PO476,GRN96,0,0.0,,,56f06916ec50dfa2e6dcc3a7d0d0935fd97df631ff30dcb0e6f6a640983ed60e,0,35AZENC5386OMZF 55720 2024-04-18 SUP182,0,58,57552.275862068964,1832.2758620689638,2,0,1,1,10029.6,0.9999003050664965,1,0,0.1337386018237082,330,0,0,92,13,10,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV92,SUP87,BUY65,LEN5,14JKQHG2427PGZA,13044,2024-09-20,PO161,GRN329,0,0.0,,,355ae1d20f1447073cabb07c15f6ee836cbe88d22a6adbdf6b1a6a70d599211f,0,14JKQHG2427PGZA 13044 2024-09-20 SUP87,0,55,67875.5090909091,54831.509090909094,1,0,1,1,2347.92,0.9995742724315856,1,0,0.13677811550151975,330,0,0,186,62,25,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV93,SUP24,BUY18,LEN7,04YPUIR6316RTZY,88041,2024-03-16,PO246,GRN483,0,0.0,,,8bc187a95faed049f367b0409dba626708ce438a0c08f749389b8f4c71058cf5,0,04YPUIR6316RTZY 88041 2024-03-16 SUP24,0,47,60484.617021276594,27556.382978723406,4,0,1,1,15847.38,0.999936902068224,1,0,0.11246200607902736,330,0,0,117,10,27,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV94,SUP158,BUY58,LEN26,35MDMPF5774SMZS,10316,2024-02-15,PO396,GRN364,1,0.0,,,1cc6095b9f40e53359e1cb532bbb9514c441dd3be132d94ddf66ced2436f684d,0,35MDMPF5774SMZS 10316 2024-02-15 SUP158,0,58,67030.4827586207,56714.482758620696,1,0,1,1,1856.8799999999999,0.9994617521045492,1,0,0.13069908814589665,330,0,0,65,54,18,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV95,SUP55,BUY82,LEN11,21FAHGJ8298NSZO,78003,2024-03-13,PO145,GRN45,0,0.0,,,f57953fbb0d523c4ec04ba959b70ac5d5264d86f9db5eac7e546ce4d19e847a3,0,21FAHGJ8298NSZO 78003 2024-03-13 SUP55,0,44,67035.59090909091,10967.409090909088,1,0,1,1,14040.539999999999,0.9999287827403547,1,0,0.0972644376899696,330,0,0,151,81,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV96,SUP55,BUY60,LEN1,21GCPZD6511QWZX,89897,2024-04-22,PO43,GRN280,0,0.0,,,d50efb6164031c066f82c9dd173bb900c8d978b3a336ca83993046bafa6bea91,0,21GCPZD6511QWZX 89897 2024-04-22 SUP55,0,44,67035.59090909091,22861.40909090909,2,0,1,1,16181.46,0.9999382046981732,1,0,0.0972644376899696,330,0,0,151,57,0,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV97,SUP118,BUY3,LEN15,34NZUAF6840SMZW,20301,2024-04-21,PO430,GRN101,1,0.0,,,6703c7fac543bdb9efe36556e0bf42a2ba50b93790773dfb32bea8561815eed3,0,34NZUAF6840SMZW 20301 2024-04-21 SUP118,0,57,56937.73684210526,36636.73684210526,3,0,1,1,3654.18,0.9997264156621561,1,0,0.13677811550151975,330,0,0,21,23,6,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV98,SUP196,BUY96,LEN5,03YCBVN6166QWZV,18220,2024-11-14,PO383,GRN151,0,0.0,,,1cb98ef1e04ddc5ee835dc39f89dd79fc0a1192b50ea214ac7eb46dbc3898299,0,03YCBVN6166QWZV 18220 2024-11-14 SUP196,0,59,60452.72881355932,42232.72881355932,1,0,1,1,3279.6,0.9996951777113943,1,0,0.1337386018237082,330,0,0,107,96,25,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV99,SUP14,BUY4,LEN2,14RALPH7143YWZS,24894,2024-09-09,PO395,GRN25,0,0.0,,,f692334c047b84adcf311cea456f04f7a2dd0c6b4ff2561712a25083b202b34a,0,14RALPH7143YWZS 24894 2024-09-09 SUP14,0,45,92264.6,67370.6,1,0,1,1,4480.92,0.9997768813365701,1,0,0.11246200607902736,330,0,0,45,34,11,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV100,SUP81,BUY91,LEN11,21FWOQY2880SRZF,41866,2024-10-25,PO145,GRN224,0,0.0,,,176a493defb645913d03b9a95be050b01230fd5f33963237127c40a07c67632f,0,21FWOQY2880SRZF 41866 2024-10-25 SUP81,0,59,56743.84745762712,14877.847457627118,1,0,1,1,7535.88,0.9998673191028649,1,0,0.1458966565349544,330,0,0,180,91,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV101,SUP181,BUY4,LEN22,25PHWNB7477MMZG,27810,2024-08-07,PO419,GRN194,1,0.0,,,def88aa6ad7201ac9c9cd61bf993c024f5cc2b2f377b997271cc19fcb3202f1c,0,25PHWNB7477MMZG 27810 2024-08-07 SUP181,0,44,50283.75,22473.75,1,0,1,1,5005.8,0.9998002716305824,1,0,0.1033434650455927,330,0,0,91,34,14,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV102,SUP134,BUY39,LEN8,26NXNTS7294QQZI,25618,2024-03-23,PO335,GRN262,1,0.0,,,9b6023db6a9cf483b38fb52d55d4f32825222dd9c5774f5e30704397acd9b30d,0,26NXNTS7294QQZI 25618 2024-03-23 SUP134,0,47,67074.36170212766,41456.36170212766,2,0,1,1,4611.24,0.9997831856104626,1,0,0.1094224924012158,330,0,0,39,33,28,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV103,SUP188,BUY91,LEN30,25WGWYQ2794ZFZR,32585,2024-02-07,PO401,GRN294,1,0.0,,,b32be5f7911f2813a5c5e46f5eab8c05463f65b8e725ccddcb16b7db0b15c333,0,25WGWYQ2794ZFZR 32585 2024-02-07 SUP188,0,46,44329.82608695652,11744.82608695652,2,0,1,1,5865.3,0.9998295348004704,1,0,0.1094224924012158,330,0,0,98,91,23,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV104,SUP194,BUY41,LEN18,29EFSVV2550UYZR,7931,2024-10-20,PO438,GRN430,0,0.0,,,d70cc603897f77f425f41a49e8df00c3839f295ab0a0f1f2fc66c23a4b5f9e63,0,29EFSVV2550UYZR 7931 2024-10-20 SUP194,0,61,61289.83606557377,53358.83606557377,1,0,1,1,1427.58,0.9993000041999748,1,0,0.13677811550151975,330,0,1,105,36,9,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV105,SUP54,BUY6,LEN19,37RBGPL3521XBZS,85400,2024-02-25,PO170,GRN258,0,0.0,,,216facf0986bef0320e294ef0efc93312e528551740967ccf0708f9fc065b006,0,37RBGPL3521XBZS 85400 2024-02-25 SUP54,0,51,60349.0,25051.0,3,0,1,1,15372.0,0.9999349508879204,1,0,0.12462006079027356,330,0,0,150,56,10,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV106,SUP128,BUY99,LEN10,37ZKQJE3317YKZZ,53635,2024-07-01,PO342,GRN236,0,0.0,,,7b2a1da5b340b6228db0631c627714509b06951c78c6784cfe1dd3a3f8e7f522,0,37ZKQJE3317YKZZ 53635 2024-07-01 SUP128,0,53,45072.339622641506,8562.660377358494,4,0,1,1,9654.3,0.9998964299400329,1,0,0.12158054711246201,330,0,0,32,99,1,-1,1,32,1,"ML Anomaly, GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV107,SUP49,BUY98,LEN14,09DZDAW5518ACZI,98975,2024-04-19,PO337,GRN444,0,0.0,,,c04376d9992a3ed12c8c2cad9891a8fd0d5e4fc30e411ae5f447b865efa2bc67,0,09DZDAW5518ACZI 98975 2024-04-19 SUP49,0,60,57876.5,41098.5,1,0,1,1,17815.5,0.9999438722532484,1,0,0.13069908814589665,330,1,1,144,98,5,1,0,20,1,"GST Mismatch, High Amount, High Activity, PO Missing, GRN Missing"
INV108,SUP157,BUY88,LEN6,22POBRM5540NKZO,34702,2024-02-28,PO491,GRN26,1,0.0,,,0cebd719f3444af0e0e73430d9f73e1fef6639c862b48d795970d5f47a137f74,0,22POBRM5540NKZO 34702 2024-02-28 SUP157,0,61,63669.86885245902,28967.868852459018,3,0,1,1,6246.36,0.9998399323874404,1,0,0.1398176291793313,330,0,1,64,87,26,1,0,20,1,"GST Mismatch, Multi-Lender, High Activity, PO Missing, GRN Missing"
INV109,SUP8,BUY94,LEN17,22QEHQT5633OOZG,91351,2024-12-23,PO109,GRN55,0,0.0,,,c944a6fad80a963284dc7bc166b63196560ffe2c94f20914c048b0dc8001c729,0,22QEHQT5633OOZG 91351 2024-12-23 SUP8,0,57,61819.43859649123,29531.56140350877,1,0,1,1,16443.18,0.9999391882112699,1,0,0.13677811550151975,330,0,0,178,94,8,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV110,SUP114,BUY6,LEN27,11KMKRW5822UOZT,45752,2024-03-27,PO221,GRN115,1,0.0,,,e0052401d311715395555dad6ed9eef6a359e04d79d552d6ea33c56957ae97e4,0,11KMKRW5822UOZT 45752 2024-03-27 SUP114,0,57,60524.38596491228,14772.385964912282,2,0,1,1,8235.36,0.999878587142864,1,0,0.11854103343465046,330,0,0,17,56,19,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV111,SUP179,BUY71,LEN14,25GUNEB1758SZZI,89882,2024-08-20,PO213,GRN121,0,0.0,,,ce9a24596794dd4e4ef157f19a196842425e91087d827cb5aaae267be813f22d,0,25GUNEB1758SZZI 89882 2024-08-20 SUP179,0,48,64735.541666666664,25146.458333333336,1,0,1,1,16178.76,0.9999381943860725,1,0,0.12158054711246201,330,0,0,88,69,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV112,SUP17,BUY40,LEN5,15DHDEQ7114QSZV,39946,2024-11-26,PO344,GRN71,1,0.0,,,17c13e58c6217360c27b16f615d30a0b8d9996556f0761dd0256e7121e405935,0,15DHDEQ7114QSZV 39946 2024-11-26 SUP17,0,47,60046.36170212766,20100.36170212766,2,0,1,1,7190.28,0.9998609426972667,1,0,0.12462006079027356,330,0,0,78,35,25,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV113,SUP158,BUY51,LEN11,01UGNTK3881YEZZ,33068,2024-09-18,PO189,GRN322,0,0.0,,,cbbd10084edcc6270a03a40a3805d665a81475d1debbe65c92cfc0dff58f2389,0,01UGNTK3881YEZZ 33068 2024-09-18 SUP158,0,58,67030.4827586207,33962.482758620696,2,0,1,1,5952.24,0.9998320242422614,1,0,0.13069908814589665,330,0,0,65,47,2,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV114,SUP131,BUY64,LEN3,09HXEVH1524JXZR,15250,2024-03-02,PO52,GRN74,0,0.0,,,79a10154925bfab21e987dc007b6bf68ed165ef1c57a15c5e010f6d736828c6b,0,09HXEVH1524JXZR 15250 2024-03-02 SUP131,0,58,60982.8275862069,45732.8275862069,2,0,1,1,2745.0,0.9996358339402768,1,0,0.1337386018237082,330,0,0,36,61,22,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
