invoice_id,supplier_id,buyer_id,lender_id,GSTIN,amount,date,PO_id,GRN_id,fraud_flag
INV262,SUP148,BUY12,LEN6,30MNFUG3297FAZO,92974,18-08-2024,PO231,GRN119,0
INV263,SUP194,BUY58,LEN5,33MMDLI6944EOZI,8407,06-12-2024,PO374,GRN84,0
INV264,SUP47,BUY19,LEN9,31KFFYP2949SEZF,5302,27-11-2024,PO180,GRN348,0
INV265,SUP13,BUY66,LEN8,34DGZCY5427JNZA,81734,21-12-2024,PO293,GRN168,0
INV266,SUP122,BUY68,LEN13,31NEVOT6300BXZD,376176,25-09-2024,PO231,GRN328,1
INV267,SUP172,BUY40,LEN21,11KQWCP6738GNZG,56221,07-12-2024,PO344,GRN251,1
INV268,SUP129,BUY100,LEN16,16MODXW4868FOZO,6099,18-09-2024,PO207,GRN174,0
INV269,SUP155,BUY80,LEN4,23AZMSJ2951SQZV,34171,11-01-2024,PO20,GRN136,0
INV270,SUP82,BUY3,LEN22,15OCFIN9613NNZU,67216,18-10-2024,PO167,GRN245,1
INV271,SUP134,BUY31,LEN7,25WGWYQ2794ZFZR,62887,28-09-2024,PO63,GRN475,1
INV272,SUP111,BUY14,LEN16,36BBOQS0372QTZO,56092,03-10-2024,PO328,GRN12,0
INV273,SUP28,BUY80,LEN16,34TOCHW8496YQZU,54886,17-07-2024,PO449,GRN238,0
INV274,SUP27,BUY5,LEN7,32HWSZS4982ICZX,48024,26-08-2024,PO54,GRN183,0
INV275,SUP40,BUY70,LEN4,26YPIHV5106ECZH,26008,25-03-2024,PO316,GRN264,0
INV276,SUP2,BUY99,LEN18,05ORTXC0366WBZZ,34015,03-09-2024,PO171,GRN493,0
INV277,SUP22,BUY45,LEN26,19WKISS3619ZRZP,76338,01-04-2024,PO466,GRN437,1
INV278,SUP185,BUY68,LEN17,27VOGYK2505FNZC,43018,07-10-2024,PO274,GRN34,0
INV279,SUP19,BUY13,LEN4,27QWMOY1205FUZW,430795,23-11-2024,PO497,GRN377,1
INV280,SUP110,BUY95,LEN6,35ULOMZ5540DGZT,11978,03-03-2024,PO491,GRN194,0
INV281,SUP74,BUY85,LEN16,21XOSMF3781EOZK,21847,01-02-2024,PO310,GRN124,0
INV282,SUP135,BUY61,LEN11,26ANBES4037GEZT,33419,25-03-2024,PO145,GRN468,0
INV283,SUP65,BUY95,LEN7,26CNZFL3508QVZI,68463,15-12-2024,PO292,GRN456,0
INV284,SUP149,BUY39,LEN6,04PZKES0772DOZC,99206,24-05-2024,PO44,GRN146,0
INV285,SUP139,BUY75,LEN18,25BYSJM2059KKZS,433355,20-01-2024,PO428,GRN86,1
INV286,SUP127,BUY78,LEN6,31BVWLT3258RBZA,79836,28-12-2024,PO154,GRN6,0
INV287,SUP133,BUY77,LEN26,30LRVIX5127ERZD,17227,03-06-2024,PO333,GRN285,1
INV288,SUP19,BUY68,LEN13,31FXLDA8638JXZA,85652,19-06-2024,PO116,GRN436,0
INV289,SUP123,BUY1,LEN20,16JWYEC3400ZGZN,29524,10-03-2024,PO80,GRN246,0
INV290,SUP48,BUY75,LEN2,30FTEIG5425PEZR,10885,11-05-2024,PO7,GRN225,0
INV291,SUP103,BUY51,LEN10,14HTHGD9453DRZX,60745,20-08-2024,PO370,GRN72,0
INV292,SUP196,BUY100,LEN3,26OEUZM9624NDZM,64437,23-12-2024,PO246,GRN170,0
INV293,SUP159,BUY63,LEN8,28NAXHF3115AOZG,36223,11-12-2024,PO443,GRN462,0
INV294,SUP153,BUY69,LEN26,04MNPHN6081SHZY,30321,27-12-2024,PO13,GRN362,1
INV295,SUP162,BUY11,LEN19,16TTRHM1945HYZN,79280,12-02-2024,PO1,GRN268,0
INV296,SUP103,BUY6,LEN3,12NXJLO6252CTZU,99432,05-04-2024,PO411,GRN205,0
INV297,SUP43,BUY25,LEN20,11CETDM2344QKZJ,34488,02-05-2024,PO173,GRN436,0
INV298,SUP193,BUY58,LEN12,17FEGOU4741DAZW,1617,21-04-2024,PO72,GRN103,0
INV299,SUP19,BUY69,LEN8,27HFKFV3490KEZL,50705,21-07-2024,PO214,GRN140,0
INV300,SUP37,BUY33,LEN9,22VHSUJ1548OLZH,34132,07-09-2024,PO167,GRN174,0
INV301,SUP49,BUY42,LEN3,16HASGT1318PUZC,72045,27-11-2024,PO407,GRN123,0
INV302,SUP116,BUY21,LEN5,27WJQOD0798CPZD,49160,19-09-2024,PO47,GRN489,0
INV303,SUP47,BUY72,LEN16,30NTNES2145FUZX,10067,02-08-2024,PO372,GRN133,0
INV304,SUP101,BUY67,LEN16,16COYQE7946VCZQ,10529,22-11-2024,PO387,GRN244,1
INV305,SUP135,BUY52,LEN15,07JGAAL9110PIZB,202850,16-10-2024,PO244,GRN151,1
INV306,SUP25,BUY67,LEN10,12DBNHZ3380OEZO,82472,10-02-2024,PO16,GRN321,0
INV307,SUP3,BUY24,LEN3,28BNXSX2169HMZU,322441,03-11-2024,PO337,GRN165,1
INV308,SUP151,BUY67,LEN20,07PJHSX3943XOZE,45692,11-08-2024,PO61,GRN148,1
INV309,SUP174,BUY87,LEN23,23BIMUG3064YFZY,42486,24-12-2024,PO325,GRN313,1
INV310,SUP173,BUY26,LEN21,37VGAVA7999EDZK,44948,16-02-2024,PO125,GRN394,1
INV311,SUP194,BUY69,LEN15,37WJRTV2266JPZP,221691,17-02-2024,PO369,GRN80,1
INV312,SUP33,BUY47,LEN18,05CRBBM4861OOZK,71290,20-09-2024,PO366,GRN362,0
INV313,SUP9,BUY58,LEN18,15OZLIJ1301FYZN,43807,06-03-2024,PO48,GRN499,0
INV314,SUP129,BUY91,LEN22,21LNLNF7662XWZW,76712,15-09-2024,PO308,GRN337,1
INV315,SUP43,BUY55,LEN25,26NEXIJ8039SHZL,44686,14-09-2024,PO5,GRN340,1
INV316,SUP47,BUY28,LEN7,05EVUUW5851VIZJ,59241,10-07-2024,PO186,GRN22,0
INV317,SUP140,BUY90,LEN15,35MJHIX6162OQZZ,47586,14-10-2024,PO243,GRN406,0
INV318,SUP104,BUY86,LEN19,26IMMJE6714JYZP,204641,14-10-2024,PO15,GRN100,1
INV319,SUP70,BUY58,LEN10,30CSLIP0930VFZU,88471,15-08-2024,PO383,GRN441,0
INV320,SUP65,BUY65,LEN15,23HKJTI5161JNZJ,13192,17-07-2024,PO254,GRN83,0
INV321,SUP99,BUY32,LEN8,28FZCGE8099EZZY,97523,04-08-2024,PO419,GRN202,0
INV322,SUP90,BUY27,LEN27,06LZWHO2831BAZM,58868,13-03-2024,PO217,GRN17,1
INV323,SUP49,BUY81,LEN20,20ZPFEH5048LOZZ,15043,15-05-2024,PO209,GRN457,0
INV324,SUP88,BUY13,LEN16,30GPXWF8933ZVZG,431264,17-03-2024,PO434,GRN344,1
INV325,SUP109,BUY88,LEN15,27XVKZO5495JXZI,42068,16-01-2024,PO127,GRN354,0
INV326,SUP131,BUY3,LEN7,16RRBDY8197ZJZO,65242,01-10-2024,PO210,GRN457,0
INV327,SUP62,BUY100,LEN20,11TYGSN7552WAZH,50119,22-10-2024,PO313,GRN185,0
INV328,SUP107,BUY91,LEN27,06LUVVF9697GGZU,81971,27-02-2024,PO298,GRN431,1
INV329,SUP68,BUY58,LEN12,19JUJJI1441YAZR,33099,27-11-2024,PO159,GRN255,0
INV330,SUP37,BUY84,LEN5,13VREXO9545EYZZ,16118,28-10-2024,PO106,GRN319,0
INV331,SUP94,BUY41,LEN21,02FEPFE1578YMZM,50901,14-04-2024,PO27,GRN99,1
INV332,SUP147,BUY28,LEN3,26YCGOU6255WWZO,50437,09-11-2024,PO47,GRN499,0
INV333,SUP95,BUY85,LEN19,15TXLMN7210DUZQ,92836,09-04-2024,PO307,GRN301,0
INV334,SUP187,BUY83,LEN13,01KDZLH4461IGZH,43269,23-06-2024,PO373,GRN345,0
INV335,SUP3,BUY65,LEN17,34ARPYA8913AJZN,14665,19-11-2024,PO119,GRN363,0
INV336,SUP192,BUY59,LEN8,06OCIYW6878PFZJ,96293,26-01-2024,PO343,GRN419,1
INV337,SUP80,BUY69,LEN13,31LKMAF5253FSZF,89290,01-08-2024,PO259,GRN250,0
INV338,SUP50,BUY30,LEN5,35RTKUZ0159DVZK,30968,20-01-2024,PO150,GRN283,0
INV339,SUP156,BUY24,LEN15,26OPASB6964LGZW,5452,16-05-2024,PO282,GRN53,0
INV340,SUP21,BUY44,LEN15,05RHRRC8089AWZV,79286,17-03-2024,PO205,GRN479,0
INV341,SUP113,BUY34,LEN11,15HEVQO1932LAZF,445128,15-07-2024,PO154,GRN465,1
INV342,SUP112,BUY23,LEN12,08HQCZV4453QOZD,65914,03-01-2024,PO486,GRN240,0
INV343,SUP191,BUY44,LEN6,01YMGVZ2874BKZD,77903,11-05-2024,PO79,GRN458,0
INV344,SUP65,BUY61,LEN14,24UDRPO7509KHZC,74411,08-11-2024,PO188,GRN474,0
INV345,SUP67,BUY74,LEN12,14XLHUO7661OUZZ,16825,23-05-2024,PO7,GRN296,0
INV346,SUP149,BUY14,LEN4,13BRONY2425DLZI,20295,15-10-2024,PO400,GRN151,0
INV347,SUP200,BUY95,LEN13,16VYPUM2425WLZU,40157,28-11-2024,PO148,GRN230,0
INV348,SUP158,BUY37,LEN22,03EILZK6789LIZZ,83815,24-11-2024,PO252,GRN353,1
INV349,SUP24,BUY67,LEN27,11QVKXT9207URZO,94994,10-04-2024,PO129,GRN252,1
INV350,SUP169,BUY70,LEN13,13BUCDN5977MDZY,81836,05-04-2024,PO136,GRN5,0
INV351,SUP112,BUY93,LEN8,34VUPGB7060CDZO,20797,08-05-2024,PO345,GRN404,0
INV352,SUP158,BUY73,LEN17,18YWNVT7305YHZK,258109,02-10-2024,PO19,GRN69,1
INV353,SUP88,BUY1,LEN9,04BHBFN4227FBZQ,3388,26-01-2024,PO190,GRN110,0
INV354,SUP165,BUY41,LEN17,23URSFC3285CDZW,26878,09-09-2024,PO43,GRN301,0
INV355,SUP65,BUY77,LEN27,05IMUUU2434HRZD,78613,08-11-2024,PO122,GRN167,1
INV356,SUP65,BUY17,LEN15,01VBQBC2225BDZO,90580,16-01-2024,PO297,GRN439,0
INV357,SUP47,BUY2,LEN1,34KCCMD1896AAZA,9269,12-08-2024,PO126,GRN99,0
INV358,SUP195,BUY23,LEN20,28TUIHC3989TTZG,77959,04-10-2024,PO386,GRN237,0
INV359,SUP94,BUY91,LEN15,16MODXW4868FOZO,92519,07-09-2024,PO480,GRN256,1
INV360,SUP182,BUY100,LEN17,19BPTJJ3222DWZD,49620,11-11-2024,PO171,GRN168,0
INV361,SUP172,BUY4,LEN6,23EBXPT6227NIZP,72865,03-08-2024,PO384,GRN217,0
INV362,SUP195,BUY49,LEN20,27PTNWM1032TOZT,53245,14-09-2024,PO482,GRN350,0
INV363,SUP173,BUY22,LEN15,36RGLDP7664PRZU,92539,20-09-2024,PO333,GRN412,1
INV364,SUP93,BUY1,LEN3,16SWMIJ2829VDZS,58537,08-11-2024,PO68,GRN28,0
INV365,SUP107,BUY1,LEN15,37VGAVA7999EDZK,97654,14-05-2024,PO284,GRN44,1
INV366,SUP46,BUY96,LEN13,13JRSAT5062MVZO,63894,14-11-2024,PO82,GRN476,0
INV367,SUP178,BUY100,LEN15,23OIRQI9148IWZW,30200,11-06-2024,PO378,GRN177,0
INV368,SUP151,BUY47,LEN18,07SBEFT4032ZBZP,80743,08-09-2024,PO203,GRN270,0
INV369,SUP167,BUY3,LEN10,16COYQE7946VCZQ,34223,18-07-2024,PO395,GRN250,1
INV370,SUP31,BUY97,LEN14,34JJNMW4967XSZS,352826,11-08-2024,PO477,GRN39,1
INV371,SUP186,BUY67,LEN15,35OXQLN5637LDZZ,47523,07-11-2024,PO434,GRN360,0
INV372,SUP2,BUY96,LEN13,14BICWF8535DCZO,27033,21-02-2024,PO66,GRN353,0
INV373,SUP148,BUY76,LEN6,16LFOBQ6933YCZY,61458,09-04-2024,PO208,GRN392,1
INV374,SUP41,BUY36,LEN18,03HNIWH8268SVZW,13917,03-02-2024,PO402,GRN321,0
INV375,SUP162,BUY13,LEN12,12NNMZZ1392GDZC,54299,11-08-2024,PO165,GRN40,0
INV376,SUP6,BUY20,LEN14,08UEOOL9529ONZM,4980,20-03-2024,PO500,GRN72,0
INV377,SUP31,BUY81,LEN1,29AQTQW2145AWZI,46536,24-08-2024,PO203,GRN491,0
INV378,SUP53,BUY72,LEN17,35QKUFL6443PTZS,91006,03-03-2024,PO164,GRN172,0
INV379,SUP127,BUY26,LEN13,33MMDLI6944EOZI,60980,03-06-2024,PO12,GRN104,1
INV380,SUP93,BUY99,LEN17,08GYGHA1258KFZV,58214,09-04-2024,PO198,GRN255,0
INV381,SUP59,BUY12,LEN11,02FURZT6337SOZL,59409,12-03-2024,PO313,GRN114,1
INV382,SUP98,BUY17,LEN21,25NGVEM7427GWZX,2706,02-11-2024,PO367,GRN86,1
INV383,SUP3,BUY45,LEN15,11TWCZM5022UFZP,66798,23-07-2024,PO44,GRN184,0
INV384,SUP175,BUY39,LEN6,35IHLUS5769YJZK,51103,23-02-2024,PO483,GRN75,0
INV385,SUP50,BUY55,LEN17,22TRVXN3838BFZG,88876,11-03-2024,PO249,GRN473,0
INV386,SUP132,BUY63,LEN9,37DKYBD9337CNZG,67481,17-03-2024,PO328,GRN104,0
INV387,SUP59,BUY92,LEN14,14KKZTS2256NTZB,99215,08-12-2024,PO354,GRN394,0
INV388,SUP173,BUY93,LEN4,34KMWTV7703DSZY,47616,02-02-2024,PO36,GRN35,0
INV389,SUP17,BUY91,LEN4,14XDRVV4346UKZS,96592,10-09-2024,PO1,GRN125,0
INV390,SUP56,BUY9,LEN10,20SUMRH2654JXZU,96662,04-09-2024,PO246,GRN87,0
INV391,SUP22,BUY50,LEN2,07JGAAL9110PIZB,22684,10-06-2024,PO294,GRN428,1
INV392,SUP60,BUY54,LEN22,14GKBAU7159VFZQ,21786,14-02-2024,PO13,GRN342,1
INV393,SUP129,BUY41,LEN9,12AYGQA2660RNZV,11042,02-03-2024,PO125,GRN164,0
INV394,SUP83,BUY46,LEN24,06DGCKP1457VFZV,86638,14-12-2024,PO117,GRN264,1
INV395,SUP4,BUY90,LEN16,05WHMLD1735DWZD,85068,22-01-2024,PO473,GRN189,0
INV396,SUP21,BUY39,LEN15,10ESDBX5642ASZB,96361,14-06-2024,PO240,GRN35,0
INV397,SUP159,BUY39,LEN19,27EFSDG7187STZD,41720,02-04-2024,PO276,GRN44,0
INV398,SUP1,BUY42,LEN11,06DWPLD1072ABZW,18530,26-05-2024,PO183,GRN456,0
INV399,SUP175,BUY77,LEN19,17MWNZF1548HZZD,79770,12-03-2024,PO163,GRN270,0
INV400,SUP84,BUY72,LEN9,36MANEV3543DRZZ,4001,01-06-2024,PO298,GRN62,1
INV401,SUP168,BUY83,LEN18,25XDZYR1457UBZV,58007,13-01-2024,PO493,GRN140,0
INV402,SUP192,BUY48,LEN4,35YCDUJ3141TMZJ,97850,05-01-2024,PO206,GRN337,0
INV403,SUP96,BUY20,LEN7,16XXBUK0987VSZV,57032,01-08-2024,PO348,GRN111,0
INV404,SUP174,BUY30,LEN20,13MZCPD2165YYZM,67513,24-05-2024,PO57,GRN132,0
INV405,SUP145,BUY66,LEN18,21WRBMO5083IRZZ,34573,05-10-2024,PO348,GRN34,0
INV406,SUP180,BUY11,LEN25,30ELTJA2404LMZJ,83277,14-06-2024,PO180,GRN176,1
INV407,SUP93,BUY53,LEN9,14VVBRN4934MHZK,8717,06-03-2024,PO331,GRN497,0
INV408,SUP170,BUY10,LEN19,31LKMAF5253FSZF,32549,14-01-2024,PO277,GRN468,1
INV409,SUP94,BUY90,LEN20,06WHTKF5513OTZX,39621,14-05-2024,PO467,GRN69,0
INV410,SUP37,BUY22,LEN3,12BBUAQ7200UUZB,10047,17-08-2024,PO260,GRN106,0
INV411,SUP116,BUY14,LEN8,26RBGPW0626QMZL,72319,15-10-2024,PO380,GRN125,0
INV412,SUP197,BUY53,LEN7,20XDEOC1427RRZB,68594,06-04-2024,PO422,GRN374,0
INV413,SUP36,BUY94,LEN18,05DQFGA0973SYZY,32689,19-11-2024,PO373,GRN304,0
INV414,SUP38,BUY69,LEN18,29TPXAK0130HZZP,58682,13-12-2024,PO80,GRN378,0
INV415,SUP155,BUY47,LEN5,23VLTWA6865ORZL,337728,23-01-2024,PO338,GRN252,1
INV416,SUP134,BUY58,LEN7,15AXYHT5764XUZM,79689,18-04-2024,PO414,GRN378,0
INV417,SUP185,BUY89,LEN26,26EUOVS8339EUZE,97625,14-09-2024,PO425,GRN29,1
INV418,SUP99,BUY73,LEN12,37AJEQZ8743AGZW,70387,23-09-2024,PO491,GRN187,0
INV419,SUP195,BUY51,LEN15,15SIKDA2951JSZL,34653,04-12-2024,PO241,GRN39,0
INV420,SUP199,BUY59,LEN4,29GVZDD8299GFZL,54480,19-12-2024,PO87,GRN329,0
INV421,SUP134,BUY74,LEN9,32WWXUC6179QZZR,57427,16-06-2024,PO157,GRN3,0
INV422,SUP144,BUY98,LEN8,27DAWHW8814RLZD,84979,27-10-2024,PO471,GRN233,0
INV423,SUP79,BUY62,LEN19,11BAPQO7277DJZA,52871,11-06-2024,PO54,GRN261,0
INV424,SUP22,BUY36,LEN5,28OUDBX8946FHZB,499692,26-12-2024,PO166,GRN430,1
INV425,SUP162,BUY36,LEN15,01EGQZQ4442FRZM,56437,18-07-2024,PO240,GRN395,0
INV426,SUP167,BUY9,LEN17,26NSXMB4879AXZA,4270,13-01-2024,PO258,GRN54,0
INV427,SUP193,BUY75,LEN2,11TVSPT3252GTZH,89341,06-01-2024,PO203,GRN186,0
INV428,SUP98,BUY95,LEN1,04PUNWH4199QTZK,88885,26-06-2024,PO191,GRN392,0
INV429,SUP135,BUY55,LEN16,04TAHMC7917XDZF,24598,17-12-2024,PO225,GRN156,0
INV430,SUP38,BUY31,LEN5,01LIHRI9113PLZF,26879,20-11-2024,PO263,GRN215,0
INV431,SUP185,BUY79,LEN16,15EQMOJ1760XVZR,250465,15-03-2024,PO488,GRN407,1
INV432,SUP96,BUY14,LEN22,04LLHWJ2356QYZA,80238,12-08-2024,PO6,GRN222,1
INV433,SUP134,BUY68,LEN13,37VNJXC4871NDZT,20432,04-01-2024,PO330,GRN42,0
INV434,SUP35,BUY15,LEN22,16VGGJE4992HAZL,21541,19-03-2024,PO415,GRN208,1
INV435,SUP193,BUY13,LEN12,34OOHSN3316EEZK,82237,22-03-2024,PO462,GRN163,0
INV436,SUP34,BUY90,LEN4,36VYTZQ9338MTZM,62085,10-05-2024,PO69,GRN423,0
INV437,SUP49,BUY56,LEN10,15OCFIN9613NNZU,8914,06-08-2024,PO417,GRN31,1
INV438,SUP169,BUY86,LEN17,15WDXBH8048TUZA,17811,17-03-2024,PO167,GRN24,0
INV439,SUP195,BUY69,LEN14,11RFDII8335VGZW,35621,18-10-2024,PO196,GRN240,0
INV440,SUP135,BUY71,LEN1,27ICWWO9066JLZZ,84347,10-08-2024,PO433,GRN364,0
INV441,SUP183,BUY78,LEN6,19XMWGF3710ETZU,13880,24-05-2024,PO498,GRN237,0
INV442,SUP40,BUY4,LEN24,16SZAXL4592CJZC,57831,23-01-2024,PO74,GRN463,1
INV443,SUP31,BUY88,LEN5,33SCAKS2136PSZL,91406,08-03-2024,PO225,GRN405,0
INV444,SUP160,BUY83,LEN4,29WGLMT5959SQZO,90616,01-12-2024,PO165,GRN255,0
INV445,SUP5,BUY47,LEN6,09ESFPA1246DWZZ,71915,24-12-2024,PO333,GRN374,0
INV446,SUP9,BUY59,LEN2,27PANVY3843PYZC,74664,05-07-2024,PO347,GRN109,0
INV447,SUP115,BUY1,LEN10,29YDNQT5592XYZL,39985,05-02-2024,PO369,GRN303,0
INV448,SUP90,BUY77,LEN5,22ZPEDY7086SZZY,14561,02-11-2024,PO185,GRN486,0
INV449,SUP13,BUY59,LEN15,23UPOKR3937SQZW,78926,27-12-2024,PO142,GRN113,0
INV450,SUP70,BUY38,LEN5,08PTKGS9247OGZV,34962,27-06-2024,PO158,GRN75,0
INV451,SUP29,BUY88,LEN16,06OMDOQ0650YSZD,64784,21-01-2024,PO31,GRN184,0
INV452,SUP129,BUY36,LEN25,28DVHEI1958ZTZC,21759,01-05-2024,PO314,GRN369,1
INV453,SUP55,BUY41,LEN3,32PURMH6221GGZC,23262,24-11-2024,PO139,GRN358,0
INV454,SUP137,BUY51,LEN1,28NAXHF3115AOZG,8128,18-12-2024,PO5,GRN55,1
INV455,SUP49,BUY27,LEN26,14WLHDS0019YAZL,75169,21-08-2024,PO43,GRN187,1
INV456,SUP74,BUY54,LEN15,32NTAQA1750QGZR,16514,27-09-2024,PO10,GRN162,0
INV457,SUP140,BUY63,LEN7,37ZDESZ9067ELZI,70962,22-11-2024,PO213,GRN193,0
INV458,SUP150,BUY80,LEN25,06WHYKJ5487QXZR,43779,23-03-2024,PO132,GRN265,1
INV459,SUP61,BUY4,LEN19,31YDTTU4933JSZL,359126,11-12-2024,PO473,GRN62,1
INV460,SUP130,BUY94,LEN5,16GJAYN2596EAZX,38687,07-10-2024,PO229,GRN245,0
INV461,SUP91,BUY91,LEN11,27JTIDI2880LKZG,83359,14-12-2024,PO381,GRN445,0
INV462,SUP156,BUY99,LEN8,17XXVJP9773BOZB,97128,15-08-2024,PO148,GRN223,0
INV463,SUP120,BUY99,LEN9,02RSTKF3402RJZH,81494,14-03-2024,PO195,GRN356,0
INV464,SUP164,BUY17,LEN20,36XFNLH5142VTZY,97749,07-09-2024,PO51,GRN310,0
INV465,SUP4,BUY73,LEN10,10NGIAD7143QIZH,32528,23-07-2024,PO414,GRN212,0
INV466,SUP122,BUY1,LEN14,32AYPAU0655EEZJ,7314,08-05-2024,PO314,GRN76,0
INV467,SUP73,BUY96,LEN7,23HNZQD4104FLZF,80233,23-09-2024,PO328,GRN404,0
INV468,SUP98,BUY25,LEN11,14HTWTO6645WYZG,80308,22-01-2024,PO179,GRN177,0
INV469,SUP72,BUY62,LEN12,07HGWUJ2580OAZD,74383,06-07-2024,PO451,GRN194,0
INV470,SUP128,BUY37,LEN17,18QYCZD5483OCZW,45084,14-02-2024,PO380,GRN388,0
INV471,SUP122,BUY21,LEN10,37DIQNO5631ZDZZ,69896,10-07-2024,PO74,GRN60,0
INV472,SUP200,BUY36,LEN16,29FCFFG4818BKZP,20354,11-07-2024,PO353,GRN417,0
INV473,SUP172,BUY74,LEN25,34DLSQB4990AAZL,48798,15-05-2024,PO7,GRN126,1
INV474,SUP95,BUY79,LEN1,29WGLMT5959SQZO,30485,18-02-2024,PO405,GRN279,1
INV475,SUP6,BUY31,LEN1,24AXMAY1322ARZK,13894,13-02-2024,PO420,GRN293,0
INV476,SUP25,BUY37,LEN18,32WNISY7968NLZX,17201,27-09-2024,PO85,GRN209,0
INV477,SUP189,BUY67,LEN18,31DPKGM3141USZZ,27902,06-11-2024,PO274,GRN255,1
INV478,SUP39,BUY94,LEN5,27ETQGT5638TVZT,27237,21-08-2024,PO99,GRN331,0
INV479,SUP130,BUY72,LEN15,22IBPPE1839SGZG,3687,22-03-2024,PO454,GRN78,0
INV480,SUP67,BUY92,LEN6,29MORLJ4441UGZX,8651,17-05-2024,PO27,GRN437,0
INV481,SUP88,BUY31,LEN18,06AGBZQ5963EQZO,29260,22-01-2024,PO44,GRN266,0
INV482,SUP21,BUY11,LEN17,20YPMSF0074IHZY,74279,07-03-2024,PO442,GRN470,0
INV483,SUP100,BUY74,LEN20,11JNMLD3394DBZM,56269,09-06-2024,PO438,GRN136,0
INV484,SUP156,BUY85,LEN2,14RALPH7143YWZS,33595,15-08-2024,PO179,GRN373,1
INV485,SUP122,BUY63,LEN15,08UWOGF2141DWZC,57274,13-12-2024,PO177,GRN44,0
INV486,SUP58,BUY32,LEN10,10TNPPW6296LYZA,83530,22-05-2024,PO192,GRN253,0
INV487,SUP13,BUY1,LEN5,35JNNJG6370QPZS,21816,28-09-2024,PO399,GRN79,0
INV488,SUP27,BUY13,LEN15,19RJBBK6571UGZS,96691,01-12-2024,PO484,GRN439,0
INV489,SUP179,BUY75,LEN15,30EOPIF7298UAZB,80114,20-07-2024,PO12,GRN207,0
INV490,SUP25,BUY87,LEN5,16LFOBQ6933YCZY,43408,06-03-2024,PO302,GRN16,1
INV491,SUP19,BUY94,LEN3,19FGRPN3934ODZV,22278,18-12-2024,PO147,GRN60,0
INV492,SUP54,BUY85,LEN12,12IUFTL1128LCZB,85969,14-11-2024,PO324,GRN240,0
INV493,SUP24,BUY45,LEN11,04AAYZZ6113UTZX,24312,23-07-2024,PO150,GRN25,0
INV494,SUP115,BUY8,LEN2,31NTDFM4190QDZM,95144,19-03-2024,PO61,GRN146,0
INV495,SUP169,BUY78,LEN8,06DGGZG0893MGZS,30814,17-05-2024,PO107,GRN178,0
INV496,SUP190,BUY22,LEN5,11ESBNH5853PGZR,59678,19-05-2024,PO256,GRN107,0
INV497,SUP199,BUY5,LEN10,06VGKFR9849OQZY,60411,20-12-2024,PO203,GRN402,0
INV498,SUP87,BUY87,LEN8,07BRVBT5031JXZR,83084,13-09-2024,PO468,GRN230,0
INV499,SUP40,BUY68,LEN25,04KYKMF4251IUZN,38601,17-07-2024,PO367,GRN244,1
INV500,SUP117,BUY77,LEN3,35COFQK8778OMZY,40973,27-06-2024,PO12,GRN213,0
INV501,SUP128,BUY77,LEN3,02RPIBY6399QUZX,12186,09-03-2024,PO420,GRN86,0
INV502,SUP174,BUY31,LEN12,07MPQIL7491SGZK,71988,14-09-2024,PO442,GRN204,0
INV503,SUP111,BUY47,LEN7,11EQWPN5830ZYZI,39130,15-03-2024,PO209,GRN252,0
INV504,SUP36,BUY96,LEN20,33HNLQL1328XCZP,27617,05-01-2024,PO150,GRN98,0
INV505,SUP120,BUY70,LEN28,27IYXMF4736VUZO,12237,20-11-2024,PO92,GRN220,1
INV506,SUP18,BUY70,LEN26,33JWHUM5884YGZS,12132,23-05-2024,PO349,GRN320,1
INV507,SUP168,BUY46,LEN28,02HEMGM2797BSZX,79213,05-08-2024,PO237,GRN396,1
INV508,SUP77,BUY22,LEN2,31TOMFJ7788YBZG,31403,14-10-2024,PO479,GRN135,0
INV509,SUP182,BUY77,LEN18,27OGWOD3277MEZF,45094,19-08-2024,PO180,GRN8,0
INV510,SUP167,BUY22,LEN2,04XHDYF0495BTZZ,71698,08-02-2024,PO322,GRN94,0
INV511,SUP120,BUY50,LEN20,22HPHVL8535ZEZT,28385,20-07-2024,PO477,GRN426,0
INV512,SUP197,BUY64,LEN23,01LUZYE6345AZZP,41035,06-01-2024,PO181,GRN305,1
INV513,SUP173,BUY45,LEN19,08XSGYG4701JHZR,55162,17-05-2024,PO349,GRN427,0
INV514,SUP101,BUY18,LEN7,31GPLVN7198JCZH,251770,08-06-2024,PO403,GRN275,1
INV515,SUP99,BUY95,LEN1,01BGKSD5043RDZC,86327,17-11-2024,PO148,GRN202,0
INV516,SUP65,BUY62,LEN23,37SUHJG4740SRZP,25495,26-11-2024,PO442,GRN441,1
INV517,SUP8,BUY60,LEN6,37INJMK4844LJZI,87348,10-05-2024,PO440,GRN149,0
INV518,SUP51,BUY67,LEN3,17EUPKH7982HPZJ,221108,26-02-2024,PO221,GRN36,1
INV519,SUP195,BUY53,LEN3,13RYQBW5886YKZJ,82771,09-09-2024,PO394,GRN196,0
INV520,SUP44,BUY63,LEN8,22EBPJF1779GHZK,19653,06-11-2024,PO338,GRN480,0
INV521,SUP23,BUY56,LEN7,01WMEMI6843OEZY,76891,27-07-2024,PO408,GRN129,1
INV522,SUP128,BUY100,LEN30,03RWXYS0010CKZW,99834,21-09-2024,PO409,GRN369,1
INV523,SUP36,BUY32,LEN20,32REAVK9820EUZB,61037,17-03-2024,PO2,GRN307,0
